clip_id,lmin,lmax,trk_rate
10,148,149,0.19
11,148,149,0.0
12,148,149,0.0
13,148,149,0.0
0,149,150,0.0
1,149,150,0.0
2,149,150,0.0
3,149,150,0.0
4,149,150,0.0
5,149,150,0.0
6,149,150,0.0
7,149,150,0.15
8,149,150,0.65
9,149,150,0.0
10,149,150,0.19
11,149,150,0.0
12,149,150,0.0
13,149,150,0.0
0,150,151,0.0
1,150,151,0.0
2,150,151,0.0
3,150,151,0.0
4,150,151,0.0
5,150,151,0.0
6,150,151,0.0
7,150,151,0.15
8,150,151,0.65
9,150,151,0.0
10,150,151,0.19
11,150,151,0.0
12,150,151,0.0
13,150,151,0.0
0,151,152,0.0
1,151,152,0.0
2,151,152,0.0
3,151,152,0.0
4,151,152,0.0
5,151,152,0.0
6,151,152,0.0
7,151,152,0.15
8,151,152,0.65
9,151,152,0.0
10,151,152,0.0
11,151,152,0.0
12,151,152,0.0
13,151,152,0.0
0,152,153,0.0
1,152,153,0.0
2,152,153,0.0
3,152,153,0.0
4,152,153,0.0
5,152,153,0.0
6,152,153,0.0
7,152,153,0.15
8,152,153,0.65
9,152,153,0.0
10,152,153,0.0
11,152,153,0.0
12,152,153,0.0
13,152,153,0.0
0,153,154,0.0
1,153,154,0.0
2,153,154,0.0
3,153,154,0.0
4,153,154,0.0
5,153,154,0.0
6,153,154,0.0
7,153,154,0.15
8,153,154,0.65
9,153,154,0.0
10,153,154,0.0
11,153,154,0.0
12,153,154,0.0
13,153,154,0.0
0,154,155,0.0
1,154,155,0.0
2,154,155,0.0
3,154,155,0.0
4,154,155,0.0
5,154,155,0.0
6,154,155,0.0
7,154,155,0.15
8,154,155,0.65
9,154,155,0.0
10,154,155,0.0
11,154,155,0.0
12,154,155,0.0
13,154,155,0.0
0,155,156,0.0
1,155,156,0.0
2,155,156,0.0
3,155,156,0.0
4,155,156,0.0
5,155,156,0.0
6,155,156,0.0
7,155,156,0.15
8,155,156,0.65
9,155,156,0.0
10,155,156,0.0
11,155,156,0.0
12,155,156,0.0
13,155,156,0.0
0,156,157,0.0
1,156,157,0.0
2,156,157,0.0
3,156,157,0.0
4,156,157,0.0
5,156,157,0.0
6,156,157,0.0
7,156,157,0.15
8,156,157,0.54
9,156,157,0.0
10,156,157,0.0
11,156,157,0.0
12,156,157,0.0
13,156,157,0.0
0,157,158,0.0
1,157,158,0.0
2,157,158,0.0
3,157,158,0.0
4,157,158,0.0
5,157,158,0.0
6,157,158,0.0
7,157,158,0.15
8,157,158,0.54
9,157,158,0.0
10,157,158,0.0
11,157,158,0.0
12,157,158,0.0
13,157,158,0.0
0,158,159,0.0
1,158,159,0.0
2,158,159,0.0
3,158,159,0.0
4,158,159,0.0
5,158,159,0.0
6,158,159,0.0
7,158,159,0.15
8,158,159,0.54
9,158,159,0.0
10,158,159,0.0
11,158,159,0.0
12,158,159,0.0
13,158,159,0.0
0,159,160,0.0
1,159,160,0.0
2,159,160,0.0
3,159,160,0.0
4,159,160,0.0
5,159,160,0.0
6,159,160,0.0
7,159,160,0.15
8,159,160,0.54
9,159,160,0.0
10,159,160,0.0
11,159,160,0.0
12,159,160,0.0
13,159,160,0.0
0,160,161,0.0
1,160,161,0.0
2,160,161,0.0
3,160,161,0.0
4,160,161,0.0
5,160,161,0.0
6,160,161,0.0
7,160,161,0.15
8,160,161,0.54
9,160,161,0.0
10,160,161,0.0
11,160,161,0.0
12,160,161,0.0
13,160,161,0.0
0,161,162,0.0
1,161,162,0.0
2,161,162,0.0
3,161,162,0.0
4,161,162,0.0
5,161,162,0.0
6,161,162,0.0
7,161,162,0.15
8,161,162,0.54
9,161,162,0.0
10,161,162,0.0
11,161,162,0.0
12,161,162,0.0
13,161,162,0.0
0,162,163,0.0
1,162,163,0.0
2,162,163,0.0
3,162,163,0.0
4,162,163,0.0
5,162,163,0.0
6,162,163,0.0
7,162,163,0.15
8,162,163,0.54
9,162,163,0.0
10,162,163,0.0
11,162,163,0.0
12,162,163,0.0
13,162,163,0.0
0,163,164,0.0
1,163,164,0.0
2,163,164,0.0
3,163,164,0.0
4,163,164,0.0
5,163,164,0.0
6,163,164,0.0
7,163,164,0.12
8,163,164,0.5
9,163,164,0.0
10,163,164,0.0
11,163,164,0.0
12,163,164,0.0
13,163,164,0.0
0,164,165,0.0
1,164,165,0.0
2,164,165,0.0
3,164,165,0.0
4,164,165,0.0
5,164,165,0.0
6,164,165,0.0
7,164,165,0.12
8,164,165,0.5
9,164,165,0.0
10,164,165,0.0
11,164,165,0.0
12,164,165,0.0
13,164,165,0.0
0,165,166,0.0
1,165,166,0.0
2,165,166,0.0
3,165,166,0.0
4,165,166,0.0
5,165,166,0.0
6,165,166,0.0
7,165,166,0.12
8,165,166,0.5
9,165,166,0.0
10,165,166,0.0
11,165,166,0.0
12,165,166,0.0
13,165,166,0.0
0,166,167,0.0
1,166,167,0.0
2,166,167,0.0
3,166,167,0.0
4,166,167,0.0
5,166,167,0.0
6,166,167,0.0
7,166,167,0.12
8,166,167,0.5
9,166,167,0.0
10,166,167,0.0
11,166,167,0.0
12,166,167,0.0
13,166,167,0.0
0,167,168,0.0
1,167,168,0.0
2,167,168,0.0
3,167,168,0.0
4,167,168,0.0
5,167,168,0.0
6,167,168,0.0
7,167,168,0.12
8,167,168,0.5
9,167,168,0.0
10,167,168,0.0
11,167,168,0.0
12,167,168,0.0
13,167,168,0.0
0,168,169,0.0
1,168,169,0.0
2,168,169,0.0
3,168,169,0.0
4,168,169,0.0
5,168,169,0.0
6,168,169,0.0
7,168,169,0.12
8,168,169,0.5
9,168,169,0.0
10,168,169,0.0
11,168,169,0.0
12,168,169,0.0
13,168,169,0.0
0,169,170,0.0
1,169,170,0.0
2,169,170,0.0
3,169,170,0.0
4,169,170,0.0
5,169,170,0.0
6,169,170,0.0
7,169,170,0.12
8,169,170,0.5
9,169,170,0.0
10,169,170,0.0
11,169,170,0.0
12,169,170,0.0
13,169,170,0.0
0,170,171,0.0
1,170,171,0.0
2,170,171,0.0
3,170,171,0.0
4,170,171,0.0
5,170,171,0.0
6,170,171,0.0
7,170,171,0.12
8,170,171,0.5
9,170,171,0.0
10,170,171,0.0
11,170,171,0.0
12,170,171,0.0
13,170,171,0.0
0,171,172,0.0
1,171,172,0.0
2,171,172,0.0
3,171,172,0.0
4,171,172,0.0
5,171,172,0.0
6,171,172,0.0
7,171,172,0.12
8,171,172,0.5
9,171,172,0.0
10,171,172,0.0
11,171,172,0.0
12,171,172,0.0
13,171,172,0.0
0,172,173,0.0
1,172,173,0.0
2,172,173,0.0
3,172,173,0.0
4,172,173,0.0
5,172,173,0.0
6,172,173,0.0
7,172,173,0.12
8,172,173,0.5
9,172,173,0.0
10,172,173,0.0
11,172,173,0.0
12,172,173,0.0
13,172,173,0.0
0,173,174,0.0
1,173,174,0.0
2,173,174,0.0
3,173,174,0.0
4,173,174,0.0
5,173,174,0.0
6,173,174,0.0
7,173,174,0.12
8,173,174,0.5
9,173,174,0.0
10,173,174,0.0
11,173,174,0.0
12,173,174,0.0
13,173,174,0.0
0,174,175,0.0
1,174,175,0.0
2,174,175,0.0
3,174,175,0.0
4,174,175,0.0
5,174,175,0.0
6,174,175,0.0
7,174,175,0.12
8,174,175,0.5
9,174,175,0.0
10,174,175,0.0
11,174,175,0.0
12,174,175,0.0
13,174,175,0.0
0,175,176,0.0
1,175,176,0.0
2,175,176,0.0
3,175,176,0.0
4,175,176,0.0
5,175,176,0.0
6,175,176,0.0
7,175,176,0.12
8,175,176,0.5
9,175,176,0.0
10,175,176,0.0
11,175,176,0.0
12,175,176,0.0
13,175,176,0.0
0,176,177,0.0
1,176,177,0.0
2,176,177,0.0
3,176,177,0.0
4,176,177,0.0
5,176,177,0.0
6,176,177,0.0
7,176,177,0.12
8,176,177,0.5
9,176,177,0.0
10,176,177,0.0
11,176,177,0.0
12,176,177,0.0
13,176,177,0.0
0,177,178,0.0
1,177,178,0.0
2,177,178,0.0
3,177,178,0.0
4,177,178,0.0
5,177,178,0.0
6,177,178,0.0
7,177,178,0.12
8,177,178,0.5
9,177,178,0.0
10,177,178,0.0
11,177,178,0.0
12,177,178,0.0
13,177,178,0.0
0,178,179,0.0
1,178,179,0.0
2,178,179,0.0
3,178,179,0.0
4,178,179,0.0
5,178,179,0.0
6,178,179,0.0
7,178,179,0.12
8,178,179,0.5
9,178,179,0.0
10,178,179,0.0
11,178,179,0.0
12,178,179,0.0
13,178,179,0.0
0,179,180,0.0
1,179,180,0.0
2,179,180,0.0
3,179,180,0.0
4,179,180,0.0
5,179,180,0.0
6,179,180,0.0
7,179,180,0.12
8,179,180,0.5
9,179,180,0.0
10,179,180,0.0
11,179,180,0.0
12,179,180,0.0
13,179,180,0.0
0,180,181,0.0
1,180,181,0.0
2,180,181,0.0
3,180,181,0.0
4,180,181,0.0
5,180,181,0.0
6,180,181,0.0
7,180,181,0.12
8,180,181,0.5
9,180,181,0.0
10,180,181,0.0
11,180,181,0.0
12,180,181,0.0
13,180,181,0.0
0,181,182,0.0
1,181,182,0.0
2,181,182,0.0
3,181,182,0.0
4,181,182,0.0
5,181,182,0.0
6,181,182,0.0
7,181,182,0.12
8,181,182,0.5
9,181,182,0.0
10,181,182,0.0
11,181,182,0.0
12,181,182,0.0
13,181,182,0.0
0,182,183,0.0
1,182,183,0.0
2,182,183,0.0
3,182,183,0.0
4,182,183,0.0
5,182,183,0.0
6,182,183,0.0
7,182,183,0.12
8,182,183,0.5
9,182,183,0.0
10,182,183,0.0
11,182,183,0.0
12,182,183,0.0
13,182,183,0.0
0,183,184,0.0
1,183,184,0.0
2,183,184,0.0
3,183,184,0.0
4,183,184,0.0
5,183,184,0.0
6,183,184,0.0
7,183,184,0.12
8,183,184,0.5
9,183,184,0.0
10,183,184,0.0
11,183,184,0.0
12,183,184,0.0
13,183,184,0.0
0,184,185,0.0
1,184,185,0.0
2,184,185,0.0
3,184,185,0.0
4,184,185,0.0
5,184,185,0.0
6,184,185,0.0
7,184,185,0.12
8,184,185,0.5
9,184,185,0.0
10,184,185,0.0
11,184,185,0.0
12,184,185,0.0
13,184,185,0.0
0,185,186,0.0
1,185,186,0.0
2,185,186,0.0
3,185,186,0.0
4,185,186,0.0
5,185,186,0.0
6,185,186,0.0
7,185,186,0.12
8,185,186,0.5
9,185,186,0.0
10,185,186,0.0
11,185,186,0.0
12,185,186,0.0
13,185,186,0.0
0,186,187,0.0
1,186,187,0.0
2,186,187,0.0
3,186,187,0.0
4,186,187,0.0
5,186,187,0.0
6,186,187,0.0
7,186,187,0.12
8,186,187,0.5
9,186,187,0.0
10,186,187,0.0
11,186,187,0.0
12,186,187,0.0
13,186,187,0.0
0,187,188,0.0
1,187,188,0.0
2,187,188,0.0
3,187,188,0.0
4,187,188,0.0
5,187,188,0.0
6,187,188,0.0
7,187,188,0.12
8,187,188,0.5
9,187,188,0.0
10,187,188,0.0
11,187,188,0.0
12,187,188,0.0
13,187,188,0.0
0,188,189,0.0
1,188,189,0.0
2,188,189,0.0
3,188,189,0.0
4,188,189,0.0
5,188,189,0.0
6,188,189,0.0
7,188,189,0.12
8,188,189,0.54
9,188,189,0.0
10,188,189,0.0
11,188,189,0.0
12,188,189,0.0
13,188,189,0.0
0,189,190,0.0
1,189,190,0.0
2,189,190,0.0
3,189,190,0.0
4,189,190,0.0
5,189,190,0.0
6,189,190,0.0
7,189,190,0.12
8,189,190,0.54
9,189,190,0.0
10,189,190,0.0
11,189,190,0.0
12,189,190,0.0
13,189,190,0.0
0,190,191,0.0
1,190,191,0.0
2,190,191,0.0
3,190,191,0.0
4,190,191,0.0
5,190,191,0.0
6,190,191,0.0
7,190,191,0.12
8,190,191,0.54
9,190,191,0.0
10,190,191,0.0
11,190,191,0.0
12,190,191,0.0
13,190,191,0.0
0,191,192,0.0
1,191,192,0.0
2,191,192,0.0
3,191,192,0.0
4,191,192,0.0
5,191,192,0.0
6,191,192,0.0
7,191,192,0.12
8,191,192,0.54
9,191,192,0.0
10,191,192,0.0
11,191,192,0.0
12,191,192,0.0
13,191,192,0.0
0,192,193,0.0
1,192,193,0.0
2,192,193,0.0
3,192,193,0.0
4,192,193,0.0
5,192,193,0.0
6,192,193,0.0
7,192,193,0.12
8,192,193,0.54
9,192,193,0.0
10,192,193,0.0
11,192,193,0.0
12,192,193,0.0
13,192,193,0.0
0,193,194,0.0
1,193,194,0.0
2,193,194,0.0
3,193,194,0.0
4,193,194,0.0
5,193,194,0.0
6,193,194,0.0
7,193,194,0.12
8,193,194,0.54
9,193,194,0.0
10,193,194,0.0
11,193,194,0.0
12,193,194,0.0
13,193,194,0.0
0,194,195,0.0
1,194,195,0.0
2,194,195,0.0
3,194,195,0.0
4,194,195,0.0
5,194,195,0.0
6,194,195,0.0
7,194,195,0.12
8,194,195,0.5
9,194,195,0.0
10,194,195,0.0
11,194,195,0.0
12,194,195,0.0
13,194,195,0.0
0,195,196,0.0
1,195,196,0.0
2,195,196,0.0
3,195,196,0.0
4,195,196,0.0
5,195,196,0.0
6,195,196,0.0
7,195,196,0.12
8,195,196,0.5
9,195,196,0.0
10,195,196,0.0
11,195,196,0.0
12,195,196,0.0
13,195,196,0.0
0,196,197,0.0
1,196,197,0.0
2,196,197,0.0
3,196,197,0.0
4,196,197,0.0
5,196,197,0.0
6,196,197,0.0
7,196,197,0.12
8,196,197,0.5
9,196,197,0.0
10,196,197,0.0
11,196,197,0.0
12,196,197,0.0
13,196,197,0.0
0,197,198,0.0
1,197,198,0.0
2,197,198,0.0
3,197,198,0.0
4,197,198,0.0
5,197,198,0.0
6,197,198,0.0
7,197,198,0.12
8,197,198,0.5
9,197,198,0.0
10,197,198,0.0
11,197,198,0.0
12,197,198,0.0
13,197,198,0.0
0,198,199,0.0
1,198,199,0.0
2,198,199,0.0
3,198,199,0.0
4,198,199,0.0
5,198,199,0.0
6,198,199,0.0
7,198,199,0.12
8,198,199,0.5
9,198,199,0.0
10,198,199,0.0
11,198,199,0.0
12,198,199,0.0
13,198,199,0.0
0,199,200,0.0
1,199,200,0.0
2,199,200,0.0
3,199,200,0.0
4,199,200,0.0
5,199,200,0.0
6,199,200,0.0
7,199,200,0.12
8,199,200,0.5
9,199,200,0.0
10,199,200,0.0
11,199,200,0.0
12,199,200,0.0
13,199,200,0.0
0,200,201,0.0
1,200,201,0.0
2,200,201,0.0
3,200,201,0.0
4,200,201,0.0
5,200,201,0.0
6,200,201,0.0
7,200,201,0.12
8,200,201,0.5
9,200,201,0.0
10,200,201,0.0
11,200,201,0.0
12,200,201,0.0
13,200,201,0.0
